1,,(1.12916766045e-10+0.000348750069496j),(-0.000105176618719+2.22095193452e-05j) (0.000105176739763+2.22096213057e-05j),(-4.96368795445e-05+5.31931662306e-06j) (4.96369342862e-05+5.31940647147e-06j),(-3.45609049894e-05+4.39612227363e-06j) (3.45609341447e-05+4.39619224816e-06j),(-2.68961508213e-05+2.85811134785e-06j) (2.68961694356e-05+2.85816709174e-06j),(-2.19778296796e-05+1.95400705015e-06j) (2.19778431281e-05+1.95405347464e-06j),(-1.87141313943e-05+1.49361015e-06j) (1.87141418801e-05+1.49365022878e-06j),(-1.62279224088e-05+9.89255672722e-07j) (1.62279308661e-05+9.89291333291e-07j),(-1.43007020036e-05+6.94683235838e-07j) (1.43007087445e-05+6.94715660951e-07j),(-1.27220043757e-05+4.38413523846e-07j) (1.27220095685e-05+4.38443173899e-07j),(-1.15251787754e-05+2.57787766981e-07j) (1.15251828727e-05+2.57815074973e-07j),
1,,(1.1041021259e-10+0.000346934062218j),(-0.000105581943758+2.27330605232e-05j) (0.00010558206085+2.27331607387e-05j),(-4.96813675482e-05+5.54427943757e-06j) (4.96814195085e-05+5.54436730454e-06j),(-3.4607606111e-05+4.4907795242e-06j) (3.46076331323e-05+4.49084767758e-06j),(-2.69115403971e-05+2.87122643424e-06j) (2.69115571998e-05+2.87128050472e-06j),(-2.20029353104e-05+1.96912405691e-06j) (2.20029471541e-05+1.96916890658e-06j),(-1.87490848212e-05+1.436451771e-06j) (1.87490938729e-05+1.43649034847e-06j),(-1.62861259525e-05+1.02314795995e-06j) (1.62861330849e-05+1.02318223563e-06j),(-1.43297089718e-05+6.99571250874e-07j) (1.43297143834e-05+6.99602393795e-07j),(-1.2765881125e-05+4.32727978797e-07j) (1.27658848997e-05+4.3275636273e-07j),(-1.15993012281e-05+2.93652540047e-07j) (1.15993038064e-05+2.93678488422e-07j),
1,,(1.06851970329e-10+0.000344368425821j),(-0.000104257915253+2.24182054286e-05j) (0.000104258025589+2.24183053861e-05j),(-4.92919650102e-05+5.60411546804e-06j) (4.92920102643e-05+5.60420328582e-06j),(-3.43688191383e-05+4.49684589266e-06j) (3.436883928e-05+4.49691400141e-06j),(-2.67846693566e-05+2.90416694366e-06j) (2.67846791708e-05+2.90422083548e-06j),(-2.18853124676e-05+2.00486954187e-06j) (2.18853172983e-05+2.00491407005e-06j),(-1.8653740991e-05+1.50512246645e-06j) (1.86537430348e-05+1.50516061501e-06j),(-1.61845818237e-05+1.05327245378e-06j) (1.61845819345e-05+1.05330624453e-06j),(-1.42507447782e-05+7.49722790214e-07j) (1.42507430826e-05+7.49753361643e-07j),(-1.2679745773e-05+5.24998356504e-07j) (1.26797423763e-05+5.25026018162e-07j),(-1.14865421494e-05+3.74665014377e-07j) (1.14865375114e-05+3.74690078385e-07j),
1,,(1.05511483593e-10+0.000340099170242j),(-0.000102786053197+2.2260836914e-05j) (0.000102786161869+2.2260935787e-05j),(-4.8779934348e-05+5.58931386401e-06j) (4.87799785614e-05+5.58940089598e-06j),(-3.40332478523e-05+4.41365243509e-06j) (3.40332670557e-05+4.41371996453e-06j),(-2.65197813473e-05+2.88928269464e-06j) (2.65197901935e-05+2.88933608726e-06j),(-2.1666402465e-05+2.00131451473e-06j) (2.16664062606e-05+2.00135851206e-06j),(-1.84526672829e-05+1.51173855054e-06j) (1.84526682154e-05+1.51177603752e-06j),(-1.59852409207e-05+1.07924571368e-06j) (1.5985239952e-05+1.07927858055e-06j),(-1.4070837847e-05+7.43739713562e-07j) (1.40708353031e-05+7.43769125259e-07j),(-1.25146323955e-05+5.09532115153e-07j) (1.25146284876e-05+5.0955854626e-07j),(-1.13539881291e-05+3.15635649112e-07j) (1.13539833003e-05+3.15659602121e-07j),
1,,(1.04281720067e-10+0.000334096862733j),(-0.000101051165477+2.27741789438e-05j) (0.000101051273675+2.27742750191e-05j),(-4.8206962745e-05+5.88292498097e-06j) (4.82070082792e-05+5.88300914486e-06j),(-3.3598849218e-05+4.65147272286e-06j) (3.3598870651e-05+4.65153758325e-06j),(-2.61873119755e-05+3.12091680129e-06j) (2.61873236775e-05+3.12096771467e-06j),(-2.13796582919e-05+2.223651744e-06j) (2.13796654785e-05+2.22369346884e-06j),(-1.82214607975e-05+1.73674911321e-06j) (1.82214655756e-05+1.73678464753e-06j),(-1.57948170678e-05+1.29821145255e-06j) (1.57948201995e-05+1.29824276599e-06j),(-1.3867202146e-05+9.67205739076e-07j) (1.38672037654e-05+9.67233934635e-07j),(-1.23191457625e-05+7.19845051882e-07j) (1.23191459578e-05+7.19870439311e-07j),(-1.1166352427e-05+5.73725722449e-07j) (1.11663516953e-05+5.73748612303e-07j),
1,,(1.03344715709e-10+0.000328713062594j),(-9.97501605094e-05+2.27496256698e-05j) (9.97502682784e-05+2.27497201216e-05j),(-4.77046041281e-05+5.71637651084e-06j) (4.77046504351e-05+5.7164595077e-06j),(-3.32537232559e-05+4.39373639247e-06j) (3.32537457985e-05+4.3938007209e-06j),(-2.5946362129e-05+2.85602376028e-06j) (2.5946374891e-05+2.8560746066e-06j),(-2.11975364327e-05+1.93181800089e-06j) (2.11975444816e-05+1.93185992491e-06j),(-1.80819282805e-05+1.42698741133e-06j) (1.80819336699e-05+1.42702319752e-06j),(-1.57138328522e-05+9.94735076342e-07j) (1.57138364734e-05+9.94766502859e-07j),(-1.38315582763e-05+6.84415865262e-07j) (1.38315604727e-05+6.84444040174e-07j),(-1.23329435553e-05+4.62241421044e-07j) (1.23329445238e-05+4.62266816422e-07j),(-1.11696017243e-05+3.30767944444e-07j) (1.11696018895e-05+3.3079103474e-07j),
1,,(1.01721378421e-10+0.000326447350141j),(-9.91727823594e-05+2.3043162735e-05j) (9.9172887769e-05+2.30432561991e-05j),(-4.76433442967e-05+5.72293817815e-06j) (4.76433889647e-05+5.72302053921e-06j),(-3.32077854926e-05+4.40590947278e-06j) (3.32078065767e-05+4.4059734996e-06j),(-2.59017529395e-05+2.85925121643e-06j) (2.59017643344e-05+2.85930207499e-06j),(-2.11761527954e-05+1.94018757811e-06j) (2.11761594015e-05+1.94022983451e-06j),(-1.80777552301e-05+1.43375611356e-06j) (1.8077759009e-05+1.43379246057e-06j),(-1.56868140887e-05+9.95569659907e-07j) (1.5686815877e-05+9.95601829956e-07j),(-1.38145248158e-05+6.86971374108e-07j) (1.38145248641e-05+6.87000399317e-07j),(-1.23156738757e-05+4.59749034952e-07j) (1.23156723428e-05+4.59775203103e-07j),(-1.11686167549e-05+2.9954400245e-07j) (1.11686142096e-05+2.99567629707e-07j),
1,,(9.96641215298e-11+0.000322552922786j),(-9.85908257117e-05+2.36203735579e-05j) (9.85909280004e-05+2.36204653417e-05j),(-4.73398143345e-05+5.98123522597e-06j) (4.73398569148e-05+5.98131567808e-06j),(-3.30133865859e-05+4.62093520637e-06j) (3.30134060815e-05+4.62099723679e-06j),(-2.57172313386e-05+3.06650529419e-06j) (2.57172415691e-05+3.06655403749e-06j),(-2.10040031114e-05+2.14066024158e-06j) (2.10040089556e-05+2.14070028685e-06j),(-1.7914732444e-05+1.62591287014e-06j) (1.7914735869e-05+1.62594695111e-06j),(-1.55565058827e-05+1.16302260236e-06j) (1.5556507736e-05+1.16305250582e-06j),(-1.36895850126e-05+8.26631374596e-07j) (1.36895855539e-05+8.26658224932e-07j),(-1.22130061027e-05+5.83250038493e-07j) (1.22130054382e-05+5.83274238074e-07j),(-1.10970790836e-05+4.47106465325e-07j) (1.10970776665e-05+4.47128397385e-07j),
1,,(1.00905200626e-10+0.000319046414993j),(-9.78185270476e-05+2.39101954515e-05j) (9.78186329571e-05+2.39102860458e-05j),(-4.70474482921e-05+6.02631081885e-06j) (4.7047495565e-05+6.02639069451e-06j),(-3.28109250719e-05+4.61530612136e-06j) (3.28109493648e-05+4.61536838298e-06j),(-2.5588936419e-05+3.05220955526e-06j) (2.55889512076e-05+3.05225897339e-06j),(-2.09245221956e-05+2.12122193209e-06j) (2.09245324029e-05+2.12126286863e-06j),(-1.78594505633e-05+1.65691282848e-06j) (1.78594582067e-05+1.65694798958e-06j),(-1.55109521907e-05+1.20042639376e-06j) (1.55109580974e-05+1.20045756069e-06j),(-1.36661936799e-05+8.96394899768e-07j) (1.36661980625e-05+8.96423146653e-07j),(-1.21494975879e-05+6.77098176702e-07j) (1.21495005382e-05+6.77123813625e-07j),(-1.10024334919e-05+5.13324880692e-07j) (1.10024355475e-05+5.13348192744e-07j),
1,,(9.87718538319e-11+0.000311805324201j),(-9.74167951672e-05+2.47374693414e-05j) (9.7416897108e-05+2.47375587611e-05j),(-4.67459416285e-05+6.24408794613e-06j) (4.67459858684e-05+6.24416592785e-06j),(-3.26154885481e-05+4.56988912261e-06j) (3.2615510689e-05+4.56994958675e-06j),(-2.55025921097e-05+3.0348268368e-06j) (2.55026050085e-05+3.03487476512e-06j),(-2.08288278036e-05+2.15442194556e-06j) (2.08288361761e-05+2.15446141528e-06j),(-1.77535104206e-05+1.64154040995e-06j) (1.7753516377e-05+1.64157406102e-06j),(-1.54181780159e-05+1.16512726216e-06j) (1.54181823326e-05+1.1651569054e-06j),(-1.36023962117e-05+8.56670943875e-07j) (1.36023991084e-05+8.56697582457e-07j),(-1.20907417925e-05+6.44502845767e-07j) (1.2090743407e-05+6.44526838701e-07j),(-1.09609855756e-05+4.84213155453e-07j) (1.09609863574e-05+4.84234828073e-07j),
2,,(1.17201522426e-10+0.000336790895383j),(-8.64945043687e-05+1.22246346456e-05j) (8.64946361938e-05+1.22247420725e-05j),(-4.33472221103e-05+6.67043217027e-06j) (4.33472797698e-05+6.670530851e-06j),(-3.08359841368e-05+4.37987206928e-06j) (3.08360128751e-05+4.37994870156e-06j),(-2.40784749176e-05+2.76226653991e-06j) (2.40784916435e-05+2.76232727379e-06j),(-1.97568870076e-05+1.88411068506e-06j) (1.9756897871e-05+1.88416067336e-06j),(-1.69306245744e-05+1.42474076859e-06j) (1.69306322539e-05+1.42478330498e-06j),(-1.46666150821e-05+9.76751832938e-07j) (1.4666620671e-05+9.76789127261e-07j),(-1.29210364703e-05+6.51390117735e-07j) (1.29210403781e-05+6.51423449675e-07j),(-1.15182514004e-05+4.54228457976e-07j) (1.15182539202e-05+4.54258418083e-07j),(-1.04713128739e-05+2.8445528034e-07j) (1.04713145024e-05+2.84482410828e-07j),
2,,(1.19764424796e-10+0.000352858187155j),(-8.70780640586e-05+1.25782522137e-05j) (8.70781981392e-05+1.25783648049e-05j),(-4.37433842631e-05+6.74980126669e-06j) (4.37434400516e-05+6.74990617101e-06j),(-3.10898016952e-05+4.69245522719e-06j) (3.10898259461e-05+4.69253692427e-06j),(-2.42650717309e-05+2.99470163959e-06j) (2.42650829494e-05+2.99476614136e-06j),(-1.97997341027e-05+2.10626141206e-06j) (1.97997390175e-05+2.10631427915e-06j),(-1.6922660833e-05+1.60165100262e-06j) (1.69226623283e-05+1.60169575065e-06j),(-1.46697406445e-05+1.15473960587e-06j) (1.46697399711e-05+1.15477859973e-06j),(-1.29528154578e-05+8.6218484801e-07j) (1.29528130754e-05+8.62219573477e-07j),(-1.15005340046e-05+6.1021435467e-07j) (1.15005301493e-05+6.10245499303e-07j),(-1.04412860235e-05+4.48279746935e-07j) (1.04412811369e-05+4.48307922325e-07j),
2,,(1.24642365414e-10+0.000357950993896j),(-8.79639429753e-05+1.27556150816e-05j) (8.79640862475e-05+1.27557288628e-05j),(-4.43944108361e-05+6.40084138894e-06j) (4.43944750288e-05+6.40094792143e-06j),(-3.14955826623e-05+4.44482185463e-06j) (3.14956148719e-05+4.44490509007e-06j),(-2.45807050919e-05+2.77798791181e-06j) (2.45807242676e-05+2.77805395156e-06j),(-2.01018388662e-05+1.8375443478e-06j) (2.01018518341e-05+1.83759903244e-06j),(-1.71464339198e-05+1.34078091249e-06j) (1.71464434047e-05+1.34082793179e-06j),(-1.48954995522e-05+9.147949007e-07j) (1.48955066346e-05+9.14836611657e-07j),(-1.31390401936e-05+5.56799872056e-07j) (1.3139045181e-05+5.56837668325e-07j),(-1.1711817302e-05+3.39638541191e-07j) (1.17118203778e-05+3.39672916298e-07j),(-1.06523824699e-05+1.33825186079e-07j) (1.06523841623e-05+1.33856581431e-07j),
2,,(1.25849569097e-10+0.000362157071069j),(-8.7998129485e-05+1.32198633663e-05j) (8.79982749484e-05+1.3219978382e-05j),(-4.45894582856e-05+6.46261342146e-06j) (4.45895237617e-05+6.46272233051e-06j),(-3.17070629317e-05+4.60777971243e-06j) (3.17070951388e-05+4.60786563659e-06j),(-2.4768470715e-05+2.96043481145e-06j) (2.47684888399e-05+2.96050332252e-06j),(-2.02466925393e-05+2.09136906778e-06j) (2.02467036604e-05+2.09142569657e-06j),(-1.72708601046e-05+1.59690783053e-06j) (1.72708672878e-05+1.59695608203e-06j),(-1.4996317026e-05+1.16630801237e-06j) (1.49963216715e-05+1.16635025069e-06j),(-1.31964566887e-05+8.28490442171e-07j) (1.31964593303e-05+8.28528159838e-07j),(-1.17789366021e-05+5.97530994869e-07j) (1.17789375842e-05+5.97564812411e-07j),(-1.06626299095e-05+4.2578976389e-07j) (1.0662629873e-05+4.25820306581e-07j),
2,,(1.27309407589e-10+0.000366843385586j),(-8.83105419533e-05+1.33612453571e-05j) (8.83106902732e-05+1.33613607658e-05j),(-4.47949538792e-05+6.24088751954e-06j) (4.47950219131e-05+6.24099729829e-06j),(-3.18312323852e-05+4.44043128402e-06j) (3.1831266597e-05+4.44051811486e-06j),(-2.4821824361e-05+2.75167410867e-06j) (2.48218442086e-05+2.75174328947e-06j),(-2.03209493891e-05+1.85927488164e-06j) (2.03209621625e-05+1.85933195356e-06j),(-1.73454906381e-05+1.36363719874e-06j) (1.73454995056e-05+1.36368572309e-06j),(-1.50623326223e-05+9.37435101503e-07j) (1.50623390569e-05+9.37477509632e-07j),(-1.32797862972e-05+5.98962581874e-07j) (1.32797908587e-05+5.9900045408e-07j),(-1.18462273208e-05+3.75822939956e-07j) (1.18462303192e-05+3.75856970969e-07j),(-1.07364771546e-05+2.15978149449e-07j) (1.07364791752e-05+2.16008983511e-07j),
2,,(1.29062766323e-10+0.000369064190206j),(-8.80048799064e-05+1.37836544623e-05j) (8.80050320896e-05+1.37837698818e-05j),(-4.47281684165e-05+6.30232208247e-06j) (4.4728240465e-05+6.30243248685e-06j),(-3.18139185317e-05+4.51671964624e-06j) (3.1813956571e-05+4.51680752425e-06j),(-2.48393664742e-05+2.8786159244e-06j) (2.48393900245e-05+2.87868644111e-06j),(-2.03138337646e-05+1.9904376597e-06j) (2.03138501726e-05+1.99049639422e-06j),(-1.73676516319e-05+1.50335750524e-06j) (1.73676640367e-05+1.50340811334e-06j),(-1.50720349267e-05+1.06939816434e-06j) (1.50720446484e-05+1.06944313632e-06j),(-1.32943277499e-05+7.37944476024e-07j) (1.32943352141e-05+7.37985303982e-07j),(-1.18623187195e-05+4.95149317635e-07j) (1.18623241782e-05+4.95186629446e-07j),(-1.07682945926e-05+3.25184727073e-07j) (1.07682985558e-05+3.25219075827e-07j),
2,,(1.26329135219e-10+0.000370589630902j),(-8.78210551948e-05+1.41417727229e-05j) (8.78212022958e-05+1.41418877914e-05j),(-4.47043778154e-05+6.37020194514e-06j) (4.4704444948e-05+6.37031232454e-06j),(-3.18252192599e-05+4.61983288628e-06j) (3.18252520901e-05+4.61992087313e-06j),(-2.48495561835e-05+2.94073473561e-06j) (2.48495742168e-05+2.94080521166e-06j),(-2.0311331839e-05+2.06320494418e-06j) (2.03113425325e-05+2.0632633581e-06j),(-1.7351552813e-05+1.59021120325e-06j) (1.73515593916e-05+1.59026115231e-06j),(-1.50650039204e-05+1.16145455595e-06j) (1.50650078124e-05+1.16149849917e-06j),(-1.32674538224e-05+8.35829140989e-07j) (1.32674555423e-05+8.35868585809e-07j),(-1.1822676232e-05+6.04087389389e-07j) (1.18226761042e-05+6.04122990081e-07j),(-1.06964156348e-05+4.49535801188e-07j) (1.06964142481e-05+4.49568152709e-07j),
2,,(1.28119237522e-10+0.000371491867908j),(-8.77210102619e-05+1.42796770052e-05j) (8.77211611405e-05+1.42797919877e-05j),(-4.46807701715e-05+6.24385980693e-06j) (4.46808411378e-05+6.24397036255e-06j),(-3.18055622177e-05+4.47790798615e-06j) (3.18055987311e-05+4.47799624262e-06j),(-2.48074211136e-05+2.78681848515e-06j) (2.48074427455e-05+2.78688926009e-06j),(-2.03016450909e-05+1.90942334454e-06j) (2.03016592644e-05+1.90948207197e-06j),(-1.73633847991e-05+1.40911057791e-06j) (1.73633947227e-05+1.40916077946e-06j),(-1.50799341245e-05+9.76292916474e-07j) (1.5079941274e-05+9.76336935881e-07j),(-1.32679314289e-05+6.71982191667e-07j) (1.32679364602e-05+6.7202150672e-07j),(-1.1833645471e-05+4.42600972365e-07j) (1.18336488007e-05+4.42636292737e-07j),(-1.07042747438e-05+2.87029800519e-07j) (1.07042769922e-05+2.87061756862e-07j),
2,,(1.27485976239e-10+0.000372764078681j),(-8.77562333471e-05+1.44694712418e-05j) (8.77563832042e-05+1.44695858252e-05j),(-4.47661550332e-05+6.21248883944e-06j) (4.47662252924e-05+6.21259902698e-06j),(-3.18407960707e-05+4.46373382404e-06j) (3.18408319624e-05+4.46382177566e-06j),(-2.48554384328e-05+2.78220649307e-06j) (2.48554595382e-05+2.78227691973e-06j),(-2.035894534e-05+1.8920416736e-06j) (2.03589592073e-05+1.89210002303e-06j),(-1.73817859013e-05+1.39873502088e-06j) (1.73817958397e-05+1.39878495536e-06j),(-1.50812746744e-05+9.61698659686e-07j) (1.50812821347e-05+9.61742755854e-07j),(-1.3270315101e-05+6.16591322073e-07j) (1.32703205322e-05+6.1663124995e-07j),(-1.18482234026e-05+3.82876274521e-07j) (1.18482269306e-05+3.82912731698e-07j),(-1.07331534049e-05+2.03412611288e-07j) (1.07331554892e-05+2.03446113794e-07j),
